Browser,participant,date,expName,psychopyVersion,OS,frameRate,hitPercent,pointsGiven,fixMouse.x,fixMouse.y,fixMouse.leftButton,fixMouse.midButton,fixMouse.rightButton,fixMouse.time,bounceDirArr,ballPosX,ballPosY,paddlePosX,paddlePosY,alphaChoice,pertChoice,horOrTilt,hitOrMiss,trialType,trialsNum,tasksNum,trialRepeat,ballSpeed,interceptBall,interceptPaddle,interceptDelta,wallBounceX,wallBounceY,wallOrient,connectTime,bounceTime,cumulativetime,trialMouse.x,trialMouse.y,trialMouse.leftButton,trialMouse.midButton,trialMouse.rightButton,trialMouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tasks.thisRepN,tasks.thisTrialN,tasks.thisN,tasks.thisIndex,tasks.ran,SoundOrNot.thisRepN,SoundOrNot.thisTrialN,SoundOrNot.thisN,SoundOrNot.thisIndex,SoundOrNot.ran,Sound
Chrome,1,2022-11-08_11h25.45.895,bounceV3,2022.2.4,Win32,60.73120369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
,1,2022-11-08_11h25.45.895,bounceV3,2022.2.4,Win32,60.73120369,2,0,[],[],[],[],[],[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[0.10579618842507904,0.10156434088807588,0.09733249335107272,0.09310064581406956,0.0888687982770664,0.08463695074006324,0.08040510320306007,0.07617325566605691,0.07194140812905375,0.06770956059205059,0.06347771305504743,0.05924586551804427,0.05501401798104111,0.05078217044403795,0.046550322907034786,0.042318475370031625,0.038086627833028464,0.0338547802960253,0.02962293275902214,0.02539108522201898,0.02115923768501582,0.016927390148012658,0.012695542611009497,0.008463695074006336,0.004231847537003174,1.214306433183765e-17,-0.012761026359875477,-0.025522052719750964,-0.038283079079626456,-0.05104410543950194,-0.06380513179937743,-0.07656615815925291,-0.0893271845191284,-0.10208821087900388,-0.11484923723887937,-0.12761026359875485,-0.14037128995863035,-0.15313231631850585,-0.16589334267838135,-0.17865436903825685,-0.19141539539813235,-0.20417642175800785,-0.21693744811788335,-0.22969847447775885,-0.24245950083763435,-0.2552205271975098,-0.2679815535573853,-0.28074257991726076,-0.29350360627713623,-0.3062646326370117,-0.3190256589968872,-0.33178668535676265,-0.3445477117166381,-0.3573087380765136,-0.37006976443638906,-0.38283079079626453,-0.39559181715614,-0.4083528435160155,-0.42111386987589094,-0.4338748962357664,-0.4466359225956419,-0.45939694895551736,-0.47215797531539283,-0.4849190016752683,-0.4976800280351438,-0.5104410543950193,-0.5232020807548948,-0.5359631071147704,-0.5487241334746459,-0.5614851598345214,-0.5742461861943969,-0.5870072125542725,-0.599768238914148,-0.6125292652740235,-0.625290291633899,-0.6380513179937746,-0.6508123443536501,-0.6635733707135256,-0.6763343970734012,-0.6890954234332767,-0.7018564497931522]","[-0.3,-0.27599999999999997,-0.25199999999999995,-0.22799999999999995,-0.20399999999999996,-0.17999999999999997,-0.15599999999999997,-0.13199999999999998,-0.10799999999999998,-0.08399999999999999,-0.05999999999999999,-0.03599999999999999,-0.01199999999999999,0.01200000000000001,0.03600000000000001,0.06000000000000001,0.08400000000000002,0.10800000000000001,0.132,0.156,0.18,0.204,0.22799999999999998,0.252,0.276,0.30000000000000004,0.276,0.252,0.228,0.20400000000000001,0.18000000000000002,0.15600000000000003,0.13200000000000003,0.10800000000000004,0.08400000000000005,0.060000000000000046,0.036000000000000046,0.012000000000000045,-0.011999999999999955,-0.035999999999999956,-0.059999999999999956,-0.08399999999999996,-0.10799999999999996,-0.13199999999999995,-0.15599999999999994,-0.17999999999999994,-0.20399999999999993,-0.22799999999999992,-0.25199999999999995,-0.27599999999999997,-0.3,-0.324,-0.34800000000000003,-0.37200000000000005,-0.3960000000000001,-0.4200000000000001,-0.4440000000000001,-0.46800000000000014,-0.49200000000000016,-0.5160000000000001,-0.5400000000000001,-0.5640000000000002,-0.5880000000000002,-0.6120000000000002,-0.6360000000000002,-0.6600000000000003,-0.6840000000000003,-0.7080000000000003,-0.7320000000000003,-0.7560000000000003,-0.7800000000000004,-0.8040000000000004,-0.8280000000000004,-0.8520000000000004,-0.8760000000000004,-0.9000000000000005,-0.9240000000000005,-0.9480000000000005,-0.9720000000000005,-0.9960000000000006,-1.0200000000000005]","[0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4963541825612386,0.4619791507720947,0.3994791507720947,0.34010418256123864,0.30000003178914386,0.2682291666666667,0.2427083651224772,0.21979165077209473,0.2109375,0.203125,0.1906250317891439,0.18177088101704914,0.16979169845581055,0.1494791905085246,0.13437501589457196,0.10885417461395264,0.09270834922790527,0.07500000794728597,0.05520832538604736,0.028125007947285972,0.0026041666666666665,-0.026041666666666664,-0.051562507947285965,-0.06822915871938069,-0.09687499205271403,-0.140625,-0.18489583333333334,-0.2208333214124044,-0.24270832538604736,-0.2479166587193807,-0.248437503973643,-0.248437503973643,-0.248437503973643,-0.248437503973643,-0.248437503973643,-0.24895832935969037,-0.25052082538604736,-0.2697916626930237,-0.2927083373069763,-0.3125,-0.34531249602635705,-0.3682291607062022,-0.37760416666666663,-0.3791666626930237,-0.37708333134651184,-0.3697916666666667,-0.36041666070620215,-0.35208333532015484,-0.3317708373069763,-0.31406249602635705,-0.2911458214124044,-0.26458332935969037,-0.2416666547457377,-0.20937500397364298,-0.1854166587193807,-0.15677082538604736,-0.14010417461395264,-0.1265624761581421,-0.11458333333333333,-0.11249999205271403,-0.10989582538604736,-0.10989582538604736,-0.10989582538604736]","[-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3]",-80,-9,2,miss,2,1,1,,0.04,-0.319025659,-0.248437504,-0.070588155,1.21E-17,0.3,tilt,,,6.1879,[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,0.4
,1,2022-11-08_11h25.45.895,bounceV3,2022.2.4,Win32,60.73120369,,0,[],[],[],[],[],[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[0.21838214055972147,0.2096468549373326,0.20091156931494375,0.1921762836925549,0.18344099807016606,0.17470571244777722,0.16597042682538837,0.15723514120299953,0.14849985558061068,0.13976456995822184,0.131029284335833,0.12229399871344414,0.11355871309105528,0.10482342746866642,0.09608814184627756,0.0873528562238887,0.07861757060149985,0.06988228497911099,0.06114699935672213,0.05241171373433327,0.043676428111944415,0.03494114248955556,0.0262058568671667,0.01747057124477784,0.008735285622388983,1.249000902703301e-16,-0.018750855036161092,-0.03750171007232231,-0.056252565108483525,-0.07500342014464474,-0.09375427518080595,-0.11250513021696718,-0.1312559852531284,-0.15000684028928962,-0.16875769532545085,-0.18750855036161207,-0.2062594053977733,-0.22501026043393452,-0.24376111547009574,-0.26251197050625696,-0.28126282554241816,-0.30001368057857936,-0.31876453561474055,-0.33751539065090175,-0.35626624568706294,-0.37501710072322414,-0.39376795575938534,-0.41251881079554653,-0.4312696658317077,-0.4500205208678689,-0.4687713759040301]","[-0.3,-0.27599999999999997,-0.25199999999999995,-0.22799999999999995,-0.20399999999999996,-0.17999999999999997,-0.15599999999999997,-0.13199999999999998,-0.10799999999999998,-0.08399999999999999,-0.05999999999999999,-0.03599999999999999,-0.01199999999999999,0.01200000000000001,0.03600000000000001,0.06000000000000001,0.08400000000000002,0.10800000000000001,0.132,0.156,0.18,0.204,0.22799999999999998,0.252,0.276,0.30000000000000004,0.276,0.252,0.228,0.20400000000000001,0.18000000000000002,0.15600000000000003,0.13200000000000003,0.10800000000000004,0.08400000000000005,0.060000000000000046,0.036000000000000046,0.012000000000000045,-0.011999999999999955,-0.035999999999999956,-0.059999999999999956,-0.08399999999999996,-0.10799999999999996,-0.13199999999999995,-0.15599999999999994,-0.17999999999999994,-0.20399999999999993,-0.22799999999999992,-0.25199999999999995,-0.27599999999999997,-0.3]","[0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.4994792143503825,0.49062498410542804,0.4723958174387614,0.44739588101704914,0.40572921435038245,0.36354168256123864,0.34010418256123864,0.27552088101704914,0.2109375,0.15781251589457193,0.1192708412806193,0.09322917461395264,0.049999992052714035,0.0015625158945719402,-0.03749998410542806,-0.06406247615814209,-0.08541667461395264,-0.09635416666666667,-0.11145834128061931,-0.1286458174387614,-0.14531250794728598,-0.16354167461395264,-0.18489583333333334,-0.21354166666666669,-0.248437503973643,-0.2776041626930237,-0.3291666706403097,-0.35677083333333337,-0.375,-0.3890624940395355,-0.40052083134651184,-0.4265624980131785,-0.44374999900658924,-0.4640624995032946,-0.49062499962747097,-0.5]","[-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3]",-70,-9,2,hit,2,2,1,,0.04,-0.468771376,-0.490625,0.021853624,1.25E-16,0.3,tilt,,,23.2804,[],[],[],[],[],[],1,0,1,0,1,,,,,,,,,,,0.4
,1,2022-11-08_11h25.45.895,bounceV3,2022.2.4,Win32,60.73120369,,10,[],[],[],[],[],[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-0.1607695154586736,-0.15433873484032665,-0.1479079542219797,-0.14147717360363274,-0.13504639298528578,-0.12861561236693883,-0.12218483174859189,-0.11575405113024495,-0.10932327051189801,-0.10289248989355107,-0.09646170927520413,-0.09003092865685719,-0.08360014803851025,-0.07716936742016331,-0.07073858680181637,-0.06430780618346943,-0.05787702556512248,-0.051446244946775535,-0.04501546432842859,-0.03858468371008164,-0.032153903091734694,-0.02572312247338775,-0.019292341855040807,-0.012861561236693863,-0.0064307806183469185,2.6020852139652106e-17,0.015585782236740274,0.031171564473480524,0.046757346710220776,0.06234312894696102,0.07792891118370127,0.09351469342044151,0.10910047565718176,0.124686257893922,0.14027204013066225,0.1558578223674025,0.17144360460414276,0.18702938684088302,0.20261516907762328,0.21820095131436354,0.2337867335511038,0.24937251578784406,0.2649582980245843,0.28054408026132455,0.2961298624980648,0.311715644734805,0.32730142697154524,0.34288720920828547,0.3584729914450257,0.37405877368176593,0.38964455591850616]","[-0.3,-0.27599999999999997,-0.25199999999999995,-0.22799999999999995,-0.20399999999999996,-0.17999999999999997,-0.15599999999999997,-0.13199999999999998,-0.10799999999999998,-0.08399999999999999,-0.05999999999999999,-0.03599999999999999,-0.01199999999999999,0.01200000000000001,0.03600000000000001,0.06000000000000001,0.08400000000000002,0.10800000000000001,0.132,0.156,0.18,0.204,0.22799999999999998,0.252,0.276,0.30000000000000004,0.276,0.252,0.228,0.20400000000000001,0.18000000000000002,0.15600000000000003,0.13200000000000003,0.10800000000000004,0.08400000000000005,0.060000000000000046,0.036000000000000046,0.012000000000000045,-0.011999999999999955,-0.035999999999999956,-0.059999999999999956,-0.08399999999999996,-0.10799999999999996,-0.13199999999999995,-0.15599999999999994,-0.17999999999999994,-0.20399999999999993,-0.22799999999999992,-0.25199999999999995,-0.27599999999999997,-0.3]","[-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4463541656732559,-0.39583333333333337,-0.3489583333333333,-0.29843749602635705,-0.23229165871938068,-0.15885416666666666,-0.10520831743876138,-0.016666650772094727,0.034895857175191246,0.08489584922790527,0.1385416587193807,0.1671875317891439,0.18072915077209473,0.18958338101704914,0.20833333333333331,0.22291668256123862,0.24114584922790527,0.25052086512247723,0.2619791825612386,0.28437503178914386,0.31093748410542804,0.3687500158945719,0.40416669845581055,0.4244791666666667,0.43229166666666663,0.43333331743876136,0.43333331743876136]","[-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3]",75,9,2,hit,2,3,1,,0.04,0.389644556,0.433333317,-0.043688762,2.60E-17,0.3,tilt,,,25.1017,[],[],[],[],[],[],2,0,2,0,1,,,,,,,,,,,0.4
,1,2022-11-08_11h25.45.895,bounceV3,2022.2.4,Win32,60.73120369,,5,[],[],[],[],[],[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-0.05249319811555451,-0.05039347019093233,-0.04829374226631015,-0.04619401434168797,-0.04409428641706579,-0.04199455849244361,-0.03989483056782143,-0.03779510264319925,-0.03569537471857707,-0.03359564679395489,-0.03149591886933271,-0.029396190944710528,-0.027296463020088348,-0.025196735095466168,-0.023097007170843988,-0.020997279246221807,-0.018897551321599627,-0.016797823396977447,-0.014698095472355267,-0.012598367547733087,-0.010498639623110907,-0.008398911698488727,-0.006299183773866547,-0.004199455849244367,-0.0020997279246221866,-6.071532165918825e-18,0.01018739558903051,0.020374791178061027,0.03056218676709154,0.040749582356122055,0.05093697794515257,0.06112437353418308,0.0713117691232136,0.08149916471224412,0.09168656030127464,0.10187395589030517,0.11206135147933569,0.1222487470683662,0.13243614265739673,0.14262353824642723,0.15281093383545774,0.16299832942448825,0.17318572501351875,0.18337312060254926,0.19356051619157977,0.20374791178061027,0.21393530736964078,0.2241227029586713,0.2343100985477018,0.2444974941367323,0.2546848897257628,0.26487228531479334,0.2750596809038239,0.2852470764928544,0.29543447208188495,0.3056218676709155,0.315809263259946,0.32599665884897655,0.3361840544380071,0.3463714500270376,0.35655884561606815,0.3667462412050987,0.3769336367941292,0.38712103238315976,0.3973084279721903,0.4074958235612208,0.41768321915025136,0.4278706147392819,0.43805801032831243,0.44824540591734297,0.4584328015063735,0.46862019709540403,0.47880759268443457,0.4889949882734651,0.49918238386249564,0.5093697794515262,0.5195571750405567,0.5297445706295871,0.5399319662186176,0.5501193618076481,0.5603067573966786]","[-0.3,-0.27599999999999997,-0.25199999999999995,-0.22799999999999995,-0.20399999999999996,-0.17999999999999997,-0.15599999999999997,-0.13199999999999998,-0.10799999999999998,-0.08399999999999999,-0.05999999999999999,-0.03599999999999999,-0.01199999999999999,0.01200000000000001,0.03600000000000001,0.06000000000000001,0.08400000000000002,0.10800000000000001,0.132,0.156,0.18,0.204,0.22799999999999998,0.252,0.276,0.30000000000000004,0.276,0.252,0.228,0.20400000000000001,0.18000000000000002,0.15600000000000003,0.13200000000000003,0.10800000000000004,0.08400000000000005,0.060000000000000046,0.036000000000000046,0.012000000000000045,-0.011999999999999955,-0.035999999999999956,-0.059999999999999956,-0.08399999999999996,-0.10799999999999996,-0.13199999999999995,-0.15599999999999994,-0.17999999999999994,-0.20399999999999993,-0.22799999999999992,-0.25199999999999995,-0.27599999999999997,-0.3,-0.324,-0.34800000000000003,-0.37200000000000005,-0.3960000000000001,-0.4200000000000001,-0.4440000000000001,-0.46800000000000014,-0.49200000000000016,-0.5160000000000001,-0.5400000000000001,-0.5640000000000002,-0.5880000000000002,-0.6120000000000002,-0.6360000000000002,-0.6600000000000003,-0.6840000000000003,-0.7080000000000003,-0.7320000000000003,-0.7560000000000003,-0.7800000000000004,-0.8040000000000004,-0.8280000000000004,-0.8520000000000004,-0.8760000000000004,-0.9000000000000005,-0.9240000000000005,-0.9480000000000005,-0.9720000000000005,-0.9960000000000006,-1.0200000000000005]","[-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4854166669150194,-0.4630208338300387,-0.41145833333333337,-0.37708333134651184,-0.33541666467984516,-0.30312500397364295,-0.27031248807907104,-0.24010415871938068,-0.22031249602635702,-0.189062496026357,-0.16145833333333334,-0.13906248410542807,-0.1171875,-0.09895833333333334,-0.07968747615814209,-0.057291666666666664,-0.04270831743876139,-0.03645833333333333,-0.035416642824808754,-0.035416642824808754,-0.03437499205271403,-0.03125,0.0015625158945719402,0.03177082538604736,0.0625,0.09114583333333333,0.12239583333333333,0.17447916666666666,0.2671875158945719,0.33385419845581055,0.37708338101704914,0.39895836512247723,0.4000000158945719,0.4000000158945719,0.39895836512247723,0.3979167143503825,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053,0.3973958492279053]","[-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3]",85,9,2,miss,2,4,1,,0.04,0.25468489,0.377083381,-0.122398491,-6.07E-18,0.3,tilt,,,27.8799,[],[],[],[],[],[],3,0,3,0,1,,,,,,,,,,,0.4
,1,2022-11-08_11h25.45.895,bounceV3,2022.2.4,Win32,60.73120369,,0,[],[],[],[],[],[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-0.05249319811555451,-0.05039347019093233,-0.04829374226631015,-0.04619401434168797,-0.04409428641706579,-0.04199455849244361,-0.03989483056782143,-0.03779510264319925,-0.03569537471857707,-0.03359564679395489,-0.03149591886933271,-0.029396190944710528,-0.027296463020088348,-0.025196735095466168,-0.023097007170843988,-0.020997279246221807,-0.018897551321599627,-0.016797823396977447,-0.014698095472355267,-0.012598367547733087,-0.010498639623110907,-0.008398911698488727,-0.006299183773866547,-0.004199455849244367,-0.0020997279246221866,-6.071532165918825e-18,0.01018739558903051,0.020374791178061027,0.03056218676709154,0.040749582356122055,0.05093697794515257,0.06112437353418308,0.0713117691232136,0.08149916471224412,0.09168656030127464,0.10187395589030517,0.11206135147933569,0.1222487470683662,0.13243614265739673,0.14262353824642723,0.15281093383545774,0.16299832942448825,0.17318572501351875,0.18337312060254926,0.19356051619157977,0.20374791178061027,0.21393530736964078,0.2241227029586713,0.2343100985477018,0.2444974941367323,0.2546848897257628,0.26487228531479334,0.2750596809038239,0.2852470764928544,0.29543447208188495,0.3056218676709155,0.315809263259946,0.32599665884897655,0.3361840544380071,0.3463714500270376,0.35655884561606815,0.3667462412050987,0.3769336367941292,0.38712103238315976,0.3973084279721903,0.4074958235612208,0.41768321915025136,0.4278706147392819,0.43805801032831243,0.44824540591734297,0.4584328015063735,0.46862019709540403,0.47880759268443457,0.4889949882734651,0.49918238386249564,0.5093697794515262,0.5195571750405567,0.5297445706295871,0.5399319662186176,0.5501193618076481,0.5603067573966786]","[-0.3,-0.27599999999999997,-0.25199999999999995,-0.22799999999999995,-0.20399999999999996,-0.17999999999999997,-0.15599999999999997,-0.13199999999999998,-0.10799999999999998,-0.08399999999999999,-0.05999999999999999,-0.03599999999999999,-0.01199999999999999,0.01200000000000001,0.03600000000000001,0.06000000000000001,0.08400000000000002,0.10800000000000001,0.132,0.156,0.18,0.204,0.22799999999999998,0.252,0.276,0.30000000000000004,0.276,0.252,0.228,0.20400000000000001,0.18000000000000002,0.15600000000000003,0.13200000000000003,0.10800000000000004,0.08400000000000005,0.060000000000000046,0.036000000000000046,0.012000000000000045,-0.011999999999999955,-0.035999999999999956,-0.059999999999999956,-0.08399999999999996,-0.10799999999999996,-0.13199999999999995,-0.15599999999999994,-0.17999999999999994,-0.20399999999999993,-0.22799999999999992,-0.25199999999999995,-0.27599999999999997,-0.3,-0.324,-0.34800000000000003,-0.37200000000000005,-0.3960000000000001,-0.4200000000000001,-0.4440000000000001,-0.46800000000000014,-0.49200000000000016,-0.5160000000000001,-0.5400000000000001,-0.5640000000000002,-0.5880000000000002,-0.6120000000000002,-0.6360000000000002,-0.6600000000000003,-0.6840000000000003,-0.7080000000000003,-0.7320000000000003,-0.7560000000000003,-0.7800000000000004,-0.8040000000000004,-0.8280000000000004,-0.8520000000000004,-0.8760000000000004,-0.9000000000000005,-0.9240000000000005,-0.9480000000000005,-0.9720000000000005,-0.9960000000000006,-1.0200000000000005]","[-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.47343750049670535,-0.43385416766007745,-0.39427082737286884,-0.32135417064030963,-0.27656249205271405,-0.248437503973643,-0.23072916269302368,-0.20781248807907104,-0.18854167064030966,-0.17291667064030963,-0.1598958174387614,-0.15156249205271405,-0.12760416666666669,-0.10312497615814209,-0.08489580949147543,-0.06979167461395264,-0.06197917461395264,-0.059895833333333336,-0.059895833333333336,-0.059895833333333336,-0.058854142824808754,-0.05572915077209473,-0.03958332538604736,-0.0020833412806193032,0.02500001589457194,0.06197917461395264,0.09531251589457194,0.1213541825612386,0.1348958412806193,0.1484375,0.15989585717519122,0.18177088101704914,0.18958338101704914,0.20729168256123862,0.2348958651224772,0.25520833333333337,0.27552088101704914,0.29114588101704914,0.2973958651224772,0.2973958651224772,0.2979166507720947,0.2979166507720947,0.2979166507720947,0.2979166507720947,0.2979166507720947,0.2979166507720947,0.2979166507720947,0.2979166507720947,0.2979166507720947,0.2973958651224772,0.28645833333333337,0.2802083492279053,0.2802083492279053,0.2802083492279053,0.2802083492279053,0.2802083492279053,0.2802083492279053,0.2802083492279053,0.2802083492279053,0.2802083492279053,0.2802083492279053,0.2802083492279053,0.2802083492279053]","[-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3]",85,9,2,miss,2,5,1,,0.04,0.25468489,0.181770881,0.072914009,-6.07E-18,0.3,tilt,,,30.9458,[],[],[],[],[],[],4,0,4,0,1,,,,,,,,,,,0.4
